Código de Entidad;Descripción de Entidad;Fecha de Información;Nombre completo del Préstamo Prendario;Nombre corto del Préstamo Prendario;Denominación;Monto máximo otorgable;Monto mínimo otorgable;Plazo máximo otorgable;Ingreso mínimo mensual solicitado;Antigüedad laboral mínima (meses);Edad máxima solicitada;Relación cuota/ingreso (%);Relación monto/tasación (%);Destino de los fondos;Beneficiario;Cargo máximo por cancelación anticipada;Tasa efectiva anual máxima;Tipo de Tasa;Costo financiero efectivo total máximo;Cuota inicial a plazo máximo cada $10.000;Territorio de validez de la oferta;Más información
97;BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA;2019-09-05;D60 PRESTAMO PRENDARIO BPN CONFIABLE 0 KM;D60;Pesos;250000;5000;60;12938;6;70;30,00;80,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;7,26;99,38;Fija;129,36;726,19;Provincia del Neuquén;TRANSCURRIDOS 180 DIAS CORRIDOS DESDE EL OTORGAMIENTO DEL PRESTAMO, NO SE PERCIBIRA CARGO POR CANCELACION ANTICIPADA
97;BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA;2019-09-05;D60 PRESTAMO PRENDARIO BPN CONFIABLE USADOS 6 A.;D60;Pesos;150000;5000;60;12938;6;70;30,00;55,00;Adquisición automotores 0 km;Personas humanas Monotributistas;7,26;99,38;Fija;129,36;726,19;Provincia de Río Negro;TRANSCURRIDOS 180 DIAS CORRIDOS DESDE EL OTORGAMIENTO DEL PRESTAMO, NO SE PERCIBIRA CARGO POR CANCELACION ANTICIPADA
97;BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA;2019-09-05;D60 PRESTAMO PRENDARIO BPN CONFIABLE 0 KM;D60;Pesos;250000;5000;60;12938;6;70;30,00;80,00;Adquisición automotores 0 km;Personas humanas Responsables Inscriptos;7,26;99,38;Fija;129,36;726,19;Provincia del Neuquén;TRANSCURRIDOS 180 DIAS CORRIDOS DESDE EL OTORGAMIENTO DEL PRESTAMO, NO SE PERCIBIRA CARGO POR CANCELACION ANTICIPADA
97;BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA;2019-09-05;D60 PRESTAMO PRENDARIO BPN CONFIABLE USADOS 1-3 A.;D60;Pesos;150000;5000;60;12938;6;70;30,00;75,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;7,26;99,38;Fija;129,36;726,19;Provincia del Neuquén;TRANSCURRIDOS 180 DIAS CORRIDOS DESDE EL OTORGAMIENTO DEL PRESTAMO, NO SE PERCIBIRA CARGO POR CANCELACION ANTICIPADA
97;BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA;2019-09-05;D60 PRESTAMO PRENDARIO BPN CONFIABLE USADOS 6 A.;D60;Pesos;150000;5000;60;12938;6;70;30,00;55,00;Adquisición automotores 0 km;Personas humanas Monotributistas;7,26;99,38;Fija;129,36;726,19;Provincia del Neuquén;TRANSCURRIDOS 180 DIAS CORRIDOS DESDE EL OTORGAMIENTO DEL PRESTAMO, NO SE PERCIBIRA CARGO POR CANCELACION ANTICIPADA
97;BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA;2019-09-05;D60 PRESTAMO PRENDARIO BPN CONFIABLE USADOS 4-5 A.;D60;Pesos;150000;5000;60;12938;6;70;30,00;65,00;Adquisición automotores 0 km;Personas humanas Monotributistas;7,26;99,38;Fija;129,36;726,19;Provincia del Neuquén;TRANSCURRIDOS 180 DIAS CORRIDOS DESDE EL OTORGAMIENTO DEL PRESTAMO, NO SE PERCIBIRA CARGO POR CANCELACION ANTICIPADA
97;BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA;2019-09-05;D60 PRESTAMO PRENDARIO BPN CONFIABLE USADOS 1-3 A.;D60;Pesos;150000;5000;60;12938;6;70;30,00;75,00;Adquisición automotores 0 km;Personas humanas Monotributistas;7,26;99,38;Fija;129,36;726,19;Provincia del Neuquén;TRANSCURRIDOS 180 DIAS CORRIDOS DESDE EL OTORGAMIENTO DEL PRESTAMO, NO SE PERCIBIRA CARGO POR CANCELACION ANTICIPADA
97;BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA;2019-09-05;D60 PRESTAMO PRENDARIO BPN CONFIABLE USADOS 4-5 A.;D60;Pesos;150000;5000;60;12938;6;70;30,00;65,00;Adquisición automotores 0 km;Personas humanas Responsables Inscriptos;7,26;99,38;Fija;129,36;726,19;Provincia del Neuquén;TRANSCURRIDOS 180 DIAS CORRIDOS DESDE EL OTORGAMIENTO DEL PRESTAMO, NO SE PERCIBIRA CARGO POR CANCELACION ANTICIPADA
97;BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA;2019-09-05;D60 PRESTAMO PRENDARIO BPN CONFIABLE 0 KM;D60;Pesos;250000;5000;60;12938;6;70;30,00;80,00;Adquisición automotores 0 km;Personas humanas Responsables Inscriptos;7,26;99,38;Fija;129,36;726,19;Provincia de Río Negro;TRANSCURRIDOS 180 DIAS CORRIDOS DESDE EL OTORGAMIENTO DEL PRESTAMO, NO SE PERCIBIRA CARGO POR CANCELACION ANTICIPADA
97;BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA;2019-09-05;D60 PRESTAMO PRENDARIO BPN CONFIABLE USADOS 6 A.;D60;Pesos;150000;5000;60;12938;6;70;30,00;55,00;Adquisición automotores 0 km;Personas humanas Responsables Inscriptos;7,26;99,38;Fija;129,36;726,19;Provincia del Neuquén;TRANSCURRIDOS 180 DIAS CORRIDOS DESDE EL OTORGAMIENTO DEL PRESTAMO, NO SE PERCIBIRA CARGO POR CANCELACION ANTICIPADA
97;BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA;2019-09-05;D60 PRESTAMO PRENDARIO BPN CONFIABLE 0 KM;D60;Pesos;250000;5000;60;12938;6;70;30,00;80,00;Adquisición automotores 0 km;Personas humanas Monotributistas;7,26;99,38;Fija;129,36;726,19;Provincia del Neuquén;TRANSCURRIDOS 180 DIAS CORRIDOS DESDE EL OTORGAMIENTO DEL PRESTAMO, NO SE PERCIBIRA CARGO POR CANCELACION ANTICIPADA
97;BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA;2019-09-05;D60 PRESTAMO PRENDARIO BPN CONFIABLE USADOS 6 A.;D60;Pesos;150000;5000;60;12938;6;70;30,00;55,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;7,26;99,38;Fija;129,36;726,19;Provincia del Neuquén;TRANSCURRIDOS 180 DIAS CORRIDOS DESDE EL OTORGAMIENTO DEL PRESTAMO, NO SE PERCIBIRA CARGO POR CANCELACION ANTICIPADA
147;BANCO INTERFINANZAS S.A.;2019-12-09;PRENDARIOS;PRENDARIOS;Pesos;250000;;48;;12;75;35,00;70,00;Adquisición automotores 0 km;Todos los beneficiarios;5,00;123,12;Fija;159,03;752,00;Todo el territorio nacional;CANCELANDO ANTES QUE TRANSCURRA UNA CUARTA PARTE DEL PRESTAMO O CIENTO OCHENTA DIAS (CONTADOS DESDE EL ORIGEN DEL PRESTAMO) DE AMBOS EL MAYOR SE COBRA EL 5 PORCIENTO DE COMISION MAS IVA
150;HSBC BANK ARGENTINA S.A.;2019-11-21;PRESTAMOS PRENDARIOS HSBC;AUTOFINANCE;Pesos;2500000;1000;60;15000;36;70;40,00;80,00;Adquisición de automotores usados;Personas humanas en relación de dependencia;5,00;66,40;Fija;84,74;560,16;Todo el territorio nacional;CANCELACION ANTICIPADA PARCIAL LA COMISION ES DEL 5 POR CIENTO MAS IVA SOBRE MONTO A CANCELAR. EL CLIENTE PODRA OPTAR ENTRE REDUCIR CUOTA O PLAZO. CANCELACION ANTICIPADA TOTAL SE COBRA 5 POR CIENTO SOBRE SALDO DE CAPITAL. NO SE COBRARAN COMISIONES CUANDO AL MOMENTO DE EFECTUAR LA CANCELACION ANTICIPADA TOTAL HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DEL PLAZO ORIGINAL DE LA FINANCIACION O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO DE AMBOS EL MAYOR
150;HSBC BANK ARGENTINA S.A.;2019-11-21;PRESTAMOS PRENDARIOS HSBC;AUTOFINANCE;Pesos;2500000;1000;60;15000;36;70;40,00;80,00;Adquisición automotores 0 km;Clientes que acrediten sueldos en la entidad;5,00;66,40;Fija;84,74;560,16;Todo el territorio nacional;CANCELACION ANTICIPADA PARCIAL LA COMISION ES DEL 5 POR CIENTO MAS IVA SOBRE MONTO A CANCELAR. EL CLIENTE PODRA OPTAR ENTRE REDUCIR CUOTA O PLAZO. CANCELACION ANTICIPADA TOTAL SE COBRA 5 POR CIENTO SOBRE SALDO DE CAPITAL. NO SE COBRARAN COMISIONES CUANDO AL MOMENTO DE EFECTUAR LA CANCELACION ANTICIPADA TOTAL HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DEL PLAZO ORIGINAL DE LA FINANCIACION O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO DE AMBOS EL MAYOR
150;HSBC BANK ARGENTINA S.A.;2019-11-21;PRESTAMOS PRENDARIOS HSBC;AUTOFINANCE;Pesos;2500000;1000;60;15000;36;70;40,00;80,00;Adquisición de automotores usados;Clientes que acrediten sueldos en la entidad;5,00;66,40;Fija;84,74;560,16;Todo el territorio nacional;CANCELACION ANTICIPADA PARCIAL LA COMISION ES DEL 5 POR CIENTO MAS IVA SOBRE MONTO A CANCELAR. EL CLIENTE PODRA OPTAR ENTRE REDUCIR CUOTA O PLAZO. CANCELACION ANTICIPADA TOTAL SE COBRA 5 POR CIENTO SOBRE SALDO DE CAPITAL. NO SE COBRARAN COMISIONES CUANDO AL MOMENTO DE EFECTUAR LA CANCELACION ANTICIPADA TOTAL HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DEL PLAZO ORIGINAL DE LA FINANCIACION O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO DE AMBOS EL MAYOR
150;HSBC BANK ARGENTINA S.A.;2019-11-21;PRESTAMOS PRENDARIOS HSBC;AUTOFINANCE;Pesos;2500000;1000;60;15000;36;70;40,00;80,00;Adquisición automotores 0 km;Empleados públicos;5,00;66,40;Fija;84,74;560,16;Todo el territorio nacional;CANCELACION ANTICIPADA PARCIAL LA COMISION ES DEL 5 POR CIENTO MAS IVA SOBRE MONTO A CANCELAR. EL CLIENTE PODRA OPTAR ENTRE REDUCIR CUOTA O PLAZO. CANCELACION ANTICIPADA TOTAL SE COBRA 5 POR CIENTO SOBRE SALDO DE CAPITAL. NO SE COBRARAN COMISIONES CUANDO AL MOMENTO DE EFECTUAR LA CANCELACION ANTICIPADA TOTAL HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DEL PLAZO ORIGINAL DE LA FINANCIACION O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO DE AMBOS EL MAYOR
150;HSBC BANK ARGENTINA S.A.;2019-11-21;PRESTAMOS PRENDARIOS HSBC;AUTOFINANCE;Pesos;2500000;1000;60;15000;36;70;40,00;80,00;Adquisición de automotores usados;Personas humanas Monotributistas;5,00;66,40;Fija;84,74;560,16;Todo el territorio nacional;CANCELACION ANTICIPADA PARCIAL LA COMISION ES DEL 5 POR CIENTO MAS IVA SOBRE MONTO A CANCELAR. EL CLIENTE PODRA OPTAR ENTRE REDUCIR CUOTA O PLAZO. CANCELACION ANTICIPADA TOTAL SE COBRA 5 POR CIENTO SOBRE SALDO DE CAPITAL. NO SE COBRARAN COMISIONES CUANDO AL MOMENTO DE EFECTUAR LA CANCELACION ANTICIPADA TOTAL HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DEL PLAZO ORIGINAL DE LA FINANCIACION O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO DE AMBOS EL MAYOR
150;HSBC BANK ARGENTINA S.A.;2019-11-21;PRESTAMOS PRENDARIOS HSBC;AUTOFINANCE;Pesos;2500000;1000;60;15000;36;70;40,00;80,00;Adquisición de automotores usados;Clientes con cuenta en la entidad;5,00;66,40;Fija;84,74;560,16;Todo el territorio nacional;CANCELACION ANTICIPADA PARCIAL LA COMISION ES DEL 5 POR CIENTO MAS IVA SOBRE MONTO A CANCELAR. EL CLIENTE PODRA OPTAR ENTRE REDUCIR CUOTA O PLAZO. CANCELACION ANTICIPADA TOTAL SE COBRA 5 POR CIENTO SOBRE SALDO DE CAPITAL. NO SE COBRARAN COMISIONES CUANDO AL MOMENTO DE EFECTUAR LA CANCELACION ANTICIPADA TOTAL HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DEL PLAZO ORIGINAL DE LA FINANCIACION O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO DE AMBOS EL MAYOR
150;HSBC BANK ARGENTINA S.A.;2019-11-21;PRESTAMOS PRENDARIOS HSBC;AUTOFINANCE;Pesos;2500000;1000;60;15000;36;70;40,00;80,00;Adquisición automotores 0 km;Clientes con cuenta en la entidad;5,00;66,40;Fija;84,74;560,16;Todo el territorio nacional;CANCELACION ANTICIPADA PARCIAL LA COMISION ES DEL 5 POR CIENTO MAS IVA SOBRE MONTO A CANCELAR. EL CLIENTE PODRA OPTAR ENTRE REDUCIR CUOTA O PLAZO. CANCELACION ANTICIPADA TOTAL SE COBRA 5 POR CIENTO SOBRE SALDO DE CAPITAL. NO SE COBRARAN COMISIONES CUANDO AL MOMENTO DE EFECTUAR LA CANCELACION ANTICIPADA TOTAL HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DEL PLAZO ORIGINAL DE LA FINANCIACION O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO DE AMBOS EL MAYOR
150;HSBC BANK ARGENTINA S.A.;2019-11-21;PRESTAMOS PRENDARIOS HSBC;AUTOFINANCE;Pesos;2500000;1000;60;15000;36;70;40,00;80,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;5,00;66,40;Fija;84,74;560,16;Todo el territorio nacional;CANCELACION ANTICIPADA PARCIAL LA COMISION ES DEL 5 POR CIENTO MAS IVA SOBRE MONTO A CANCELAR. EL CLIENTE PODRA OPTAR ENTRE REDUCIR CUOTA O PLAZO. CANCELACION ANTICIPADA TOTAL SE COBRA 5 POR CIENTO SOBRE SALDO DE CAPITAL. NO SE COBRARAN COMISIONES CUANDO AL MOMENTO DE EFECTUAR LA CANCELACION ANTICIPADA TOTAL HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DEL PLAZO ORIGINAL DE LA FINANCIACION O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO DE AMBOS EL MAYOR
150;HSBC BANK ARGENTINA S.A.;2019-11-21;PRESTAMOS PRENDARIOS HSBC;AUTOFINANCE;Pesos;2500000;1000;60;15000;36;70;40,00;80,00;Adquisición automotores 0 km;Personas humanas Monotributistas;5,00;66,40;Fija;84,74;560,16;Todo el territorio nacional;CANCELACION ANTICIPADA PARCIAL LA COMISION ES DEL 5 POR CIENTO MAS IVA SOBRE MONTO A CANCELAR. EL CLIENTE PODRA OPTAR ENTRE REDUCIR CUOTA O PLAZO. CANCELACION ANTICIPADA TOTAL SE COBRA 5 POR CIENTO SOBRE SALDO DE CAPITAL. NO SE COBRARAN COMISIONES CUANDO AL MOMENTO DE EFECTUAR LA CANCELACION ANTICIPADA TOTAL HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DEL PLAZO ORIGINAL DE LA FINANCIACION O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO DE AMBOS EL MAYOR
150;HSBC BANK ARGENTINA S.A.;2019-11-21;PRESTAMOS PRENDARIOS HSBC;AUTOFINANCE;Pesos;2500000;1000;60;15000;36;70;40,00;80,00;Adquisición de automotores usados;Empleados públicos;5,00;66,40;Fija;84,74;560,16;Todo el territorio nacional;CANCELACION ANTICIPADA PARCIAL LA COMISION ES DEL 5 POR CIENTO MAS IVA SOBRE MONTO A CANCELAR. EL CLIENTE PODRA OPTAR ENTRE REDUCIR CUOTA O PLAZO. CANCELACION ANTICIPADA TOTAL SE COBRA 5 POR CIENTO SOBRE SALDO DE CAPITAL. NO SE COBRARAN COMISIONES CUANDO AL MOMENTO DE EFECTUAR LA CANCELACION ANTICIPADA TOTAL HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DEL PLAZO ORIGINAL DE LA FINANCIACION O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO DE AMBOS EL MAYOR
150;HSBC BANK ARGENTINA S.A.;2019-11-21;PRESTAMOS PRENDARIOS HSBC;AUTOFINANCE;Pesos;2500000;1000;60;15000;36;70;40,00;80,00;Adquisición automotores 0 km;Personas humanas Responsables Inscriptos;5,00;66,40;Fija;84,74;560,16;Todo el territorio nacional;CANCELACION ANTICIPADA PARCIAL LA COMISION ES DEL 5 POR CIENTO MAS IVA SOBRE MONTO A CANCELAR. EL CLIENTE PODRA OPTAR ENTRE REDUCIR CUOTA O PLAZO. CANCELACION ANTICIPADA TOTAL SE COBRA 5 POR CIENTO SOBRE SALDO DE CAPITAL. NO SE COBRARAN COMISIONES CUANDO AL MOMENTO DE EFECTUAR LA CANCELACION ANTICIPADA TOTAL HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DEL PLAZO ORIGINAL DE LA FINANCIACION O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO DE AMBOS EL MAYOR
150;HSBC BANK ARGENTINA S.A.;2019-11-21;PRESTAMOS PRENDARIOS HSBC;AUTOFINANCE;Pesos;2500000;1000;60;15000;36;70;40,00;80,00;Adquisición de automotores usados;Personas humanas Responsables Inscriptos;5,00;66,40;Fija;84,74;560,16;Todo el territorio nacional;CANCELACION ANTICIPADA PARCIAL LA COMISION ES DEL 5 POR CIENTO MAS IVA SOBRE MONTO A CANCELAR. EL CLIENTE PODRA OPTAR ENTRE REDUCIR CUOTA O PLAZO. CANCELACION ANTICIPADA TOTAL SE COBRA 5 POR CIENTO SOBRE SALDO DE CAPITAL. NO SE COBRARAN COMISIONES CUANDO AL MOMENTO DE EFECTUAR LA CANCELACION ANTICIPADA TOTAL HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DEL PLAZO ORIGINAL DE LA FINANCIACION O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO DE AMBOS EL MAYOR
191;BANCO CREDICOOP COOPERATIVO LIMITADO;2019-11-05;PRESTAMOS PRENDARIOS PARA AUTOMOTORES;PRESTAMOS PRENDARIOS;Pesos;300000;10000;60;25000;24;100;30,00;80,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;2,00;76,23;Fija;97,83;607,88;Todo el territorio nacional;
191;BANCO CREDICOOP COOPERATIVO LIMITADO;2019-11-05;PRESTAMOS PRENDARIOS PARA AUTOMOTORES;PRESTAMOS PRENDARIOS;Pesos;300000;10000;60;25000;24;100;30,00;80,00;Adquisición automotores 0 km;Empleados públicos;2,00;76,23;Fija;97,83;607,88;Todo el territorio nacional;
191;BANCO CREDICOOP COOPERATIVO LIMITADO;2019-11-05;PRESTAMOS PRENDARIOS PARA AUTOMOTORES;PRESTAMOS PRENDARIOS;Pesos;300000;10000;60;25000;36;100;30,00;80,00;Adquisición automotores 0 km;Personas humanas Monotributistas;2,00;76,23;Fija;97,83;607,88;Todo el territorio nacional;
191;BANCO CREDICOOP COOPERATIVO LIMITADO;2019-11-05;PRESTAMOS PRENDARIOS PARA AUTOMOTORES;PRESTAMOS PRENDARIOS;Pesos;300000;10000;60;20000;24;100;30,00;80,00;Adquisición automotores 0 km;Clientes que acrediten sueldos en la entidad;2,00;76,23;Fija;97,83;607,88;Todo el territorio nacional;
191;BANCO CREDICOOP COOPERATIVO LIMITADO;2019-11-05;PRESTAMOS PRENDARIOS PARA AUTOMOTORES;PRESTAMOS PRENDARIOS;Pesos;300000;10000;60;25000;24;100;30,00;80,00;Adquisición automotores 0 km;Clientes con cuenta en la entidad;2,00;76,23;Fija;97,83;607,88;Todo el territorio nacional;
191;BANCO CREDICOOP COOPERATIVO LIMITADO;2019-11-05;PRESTAMOS PRENDARIOS PARA AUTOMOTORES;PRESTAMOS PRENDARIOS;Pesos;300000;10000;60;25000;36;100;30,00;80,00;Adquisición automotores 0 km;Personas humanas Responsables Inscriptos;2,00;76,23;Fija;97,83;607,88;Todo el territorio nacional;
254;BANCO MARIVA S.A.;2019-08-30;PRENDARIO;PRENDARIO;Pesos;2000000;300000;36;50000;24;60;30,00;60,00;Adquisición automotores 0 km;Clientes con cuenta en la entidad;5,00;91,97;Fija;116,20;759,85;Ciudad Autónoma de Buenos Aires;
259;BANCO ITAU ARGENTINA S.A.;2019-08-01;PRESTAMOS PRENDARIOS MILA;PRESTAMO PRENDARIO;Pesos;300000;1000;60;21000;0;82;30,00;70,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;10,00;76,62;Fija;98,36;607,13;Ciudad Autónoma de Buenos Aires;
268;BANCO PROVINCIA DE TIERRA DEL FUEGO;2019-09-27;ADQUISICION VEHICULOS 0 KM CABA;PRENDARIO;Pesos;1400000;10000;60;2500;12;74;30,00;70,00;Adquisición automotores 0 km;Clientes con cuenta en la entidad;1,82;75,49;Variable;96,85;603,96;Ciudad Autónoma de Buenos Aires;SIN ACREDITACION DE HABERES
268;BANCO PROVINCIA DE TIERRA DEL FUEGO;2019-09-27;ADQUISICION VEHICULOS 0 KM CABA;PRENDARIO;Pesos;2300000;10000;60;2500;12;74;30,00;80,00;Adquisición automotores 0 km;Clientes que acrediten sueldos en la entidad;1,82;71,25;Variable;91,16;581,25;Ciudad Autónoma de Buenos Aires;CON ACREDITACION DE HABERES
268;BANCO PROVINCIA DE TIERRA DEL FUEGO;2019-09-27;ADQUISICION VEHICULOS 0 KM TDF;PRENDARIO;Pesos;2300000;10000;60;4000;0;74;30,00;80,00;Adquisición automotores 0 km;Clientes que acrediten sueldos en la entidad;1,50;71,25;Variable;71,25;486,32;Provincia de Tierra del Fuego Antártida e Islas del Atlántico Sur;CON ACREDITACION DE HABERES
268;BANCO PROVINCIA DE TIERRA DEL FUEGO;2019-09-27;ADQUISICION VEHICULOS 0 KM TDF;PRENDARIO;Pesos;1400000;10000;60;4000;12;74;30,00;70,00;Adquisición automotores 0 km;Clientes con cuenta en la entidad;1,50;75,49;Variable;75,49;504,61;Provincia de Tierra del Fuego Antártida e Islas del Atlántico Sur;SIN ACREDITACION DE HABERES
268;BANCO PROVINCIA DE TIERRA DEL FUEGO;2019-09-27;ADQUISICION VEHICULOS 0 KM SANTA CRUZ;PRENDARIO;Pesos;2300000;10000;60;3000;12;74;30,00;80,00;Adquisición automotores 0 km;Clientes que acrediten sueldos en la entidad;1,82;71,25;Variable;91,16;581,25;Provincia de Santa Cruz;CON ACREDITACION DE HABERES
268;BANCO PROVINCIA DE TIERRA DEL FUEGO;2019-09-27;ADQUISICION VEHICULOS 0 KM SANTA CRUZ;PRENDARIO;Pesos;1400000;10000;60;3000;12;74;30,00;70,00;Adquisición automotores 0 km;Clientes con cuenta en la entidad;1,82;75,49;Variable;96,85;603,96;Provincia de Santa Cruz;SIN ACREDITACION DE HABERES
281;BANCO MERIDIAN S.A.;2019-12-12;PRESTAMOS PRENDARIOS PARA TRANSPORTISTAS;PRENDARIOS TRANSPORTISTAS;Pesos;3200000;500000;36;0;0;100;,00;,00;Adquisición para capital de trabajo;Personas jurídicas;,00;102,23;Fija;136,07;794,03;Todo el territorio nacional;
311;NUEVO BANCO DEL CHACO S. A.;2019-11-12;PRESTAMOS CON GTIA PRENDARIA P EMPL PUBLICOS;411 PREST PREND EMP PCOS;Pesos;1000000;1;60;1;6;85;50,00;99,00;Adquisición de automotores (marcas con convenios con la entidad);Empleados públicos;2,00;46,78;Fija;58,86;444,70;Provincia del Chaco;
311;NUEVO BANCO DEL CHACO S. A.;2019-11-12;PRESTAMOS CON GTIA PRENDARIA P PRIVADOS Y NO BANCARIZADOS;412PRES PREND PRIVNO BAN;Pesos;1000000;1;60;1;6;85;50,00;99,00;Adquisición de automotores (marcas con convenios con la entidad);Clientes con cuenta en la entidad;2,00;46,78;Fija;58,86;444,70;Provincia del Chaco;
315;BANCO DE FORMOSA S.A.;2019-09-05;PRESTAMO PRENDARIO LINEA PREFERENCIAL;LINEA PREFERENCIAL;Pesos;1000000;5000;60;7000;0;75;35,00;80,00;Adquisición automotores 0 km;Personas humanas Monotributistas;3,00;50,00;Fija;85,15;453,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2019-09-05;PRESTAMO PRENDARIO LINEA ESTANDAR;LINEA ESTANDAR;Pesos;1000000;5000;60;7000;0;75;35,00;80,00;Adquisición automotores 0 km;Clientes con cuenta en la entidad;3,00;50,00;Fija;85,15;453,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2019-09-05;PRESTAMO PRENDARIO LINEA PREFERENCIAL;LINEA PREFERENCIAL;Pesos;1000000;5000;60;7000;0;75;35,00;80,00;Adquisición automotores 0 km;Personas humanas Responsables Inscriptos;3,00;50,00;Fija;85,15;453,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2019-09-05;PRESTAMO PRENDARIO LINEA PREMIUM;LINEA PREMIUM;Pesos;1000000;5000;60;7000;0;75;35,00;80,00;Adquisición automotores 0 km;Beneficiarios de cuentas de la seguridad social;3,00;50,00;Fija;85,15;453,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2019-09-05;PRESTAMO PRENDARIO LINEA ESTANDAR;LINEA ESTANDAR;Pesos;1000000;5000;60;7000;0;75;35,00;80,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;3,00;50,00;Fija;85,15;453,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2019-09-05;PRESTAMO PRENDARIO LINEA ESTANDAR;LINEA ESTANDAR;Pesos;1000000;5000;60;7000;0;75;35,00;80,00;Adquisición automotores 0 km;Clientes que acrediten sueldos en la entidad;3,00;50,00;Fija;85,15;453,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2019-09-05;PRESTAMO PRENDARIO LINEA PREMIUM;LINEA PREMIUM;Pesos;1000000;5000;60;7000;0;75;35,00;80,00;Adquisición automotores 0 km;Personas humanas Responsables Inscriptos;3,00;50,00;Fija;85,15;453,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2019-09-05;PRESTAMO PRENDARIO LINEA PREMIUM;LINEA PREMIUM;Pesos;1000000;5000;60;7000;0;75;35,00;80,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;3,00;50,00;Fija;85,15;453,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2019-09-05;PRESTAMO PRENDARIO LINEA PREFERENCIAL;LINEA PREFERENCIAL;Pesos;1000000;5000;60;7000;0;75;35,00;80,00;Adquisición automotores 0 km;Clientes con cuenta en la entidad;3,00;50,00;Fija;85,15;453,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2019-09-05;PRESTAMO PRENDARIO LINEA ESTANDAR;LINEA ESTANDAR;Pesos;1000000;5000;60;7000;0;75;35,00;80,00;Adquisición automotores 0 km;Personas humanas Responsables Inscriptos;3,00;50,00;Fija;85,15;453,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2019-09-05;PRESTAMO PRENDARIO LINEA PREMIUM;LINEA PREMIUM;Pesos;1000000;5000;60;7000;0;75;35,00;80,00;Adquisición automotores 0 km;Clientes con cuenta en la entidad;3,00;50,00;Fija;85,15;453,00;Todo el territorio nacional;
